0	0	0	0	0	0	0	0	-579.7	-1605.7	-1040.3	0	0	0	0	-4.8	-23.4	-29.8	-46	-22.5	-21.1	-5	-6.5	-7.4
-280.1	-1620.5	-1366.6	-1463.8	-1180.7	-462.6	-228.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2	-2.6	-2	-0.5	-4.1	-9.3
-8.2	-5.7	-0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1509.1	-1463.6	-210.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-7.6	-16	-21.1	-21.2	-21.1	-19.1	-8.7	-2.9	0	0	0	0	0	0	0	0	0	0	0
-130.3	-159	-123.6	-48.4	0	0	0	0	0	0	0	0	-295.9	-1439.8	-579.1	-1705.7	-1647.3	-1615.9	-694.4	0	0	0	0	-828.5
-1476.2	0	0	-1977.5	-3085	-3164	-865.4	0	0	0	0	0	0	0	0	-1245.3	-409.9	0	-2.7	-5.7	-0.3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1	-5.4	-12.5	-17	-19.5	-23	-20.5	-17.1	-3.6	-4.3	-2
-13	-4.6	-0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-35.9	-53.5	-54.2	-27.2	-37.4	-50.6	-55	-57.4	-59.1	-41.9	-19.6	-1.1	0	-27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50.3	-63.6	-4.1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-8.9	-13.9	-13.7	-15.6	-17.5	-17.8	-17.4	-18.5	-16.6	-19.7	-20.5	-19.6	-21.1	-21.2	-18.4	-13.6	-9.4	-0.6	-1.1	-1.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.3	-13.3	-11.8	-10	-7.4	-4.8	-9.7	-5.7	-6.4	-7.4
-14	-15	-15.2	-1225.5	-1294.3	-1296.8	-1266.1	-1039.7	-892.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-0.1	-1.1	-4	-14.3	-10.1	-8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-439.3	-1699.4	-956.7	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-64.4	-69.5	-73.3	-76.5	-82.3	-88	-91.5	-93.4	-95.8	-74.7	-74.9	-75.1
-81.8	-81	-78.9	-74.3	-68.5	-59.5	-51.6	-49.7	-53.6	-59.4	-63.8	-76.5	-79.6	-81.3	-80.9	-81.1	-79.2	-77.7	-77.1	-76.7	-76.2	-33.1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.9	-7.7	-6.3
-11.4	-8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.7
-2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-866.2	-696.4	0	0	0	0	0	0
0	0	0	-181.7	-1658.2	-2089.7	-1666.5	-1659.6	-1239.5	-2480	-2306.2	-2134.8	-537.2	0	-681.4	-1938.9	-2078.2	-2117.2	-1491.2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-331	-1149.1	-352.3	-353.6	-722.9	-284.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33.4	-51.4	-60.1
