0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-4	-32.3	-32.8	-7	-6.5	-5.5	-1.2	-60.6	-161.4	-381.8	-405.2	-396.5
-364.4	-296.7	-253.7	-222.5	-107.7	-87.9	-45.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-125.5	-181	-214.6	-195.8	-187.4	-205.4
-197	-199.3	-203.4	-203.1	-202.2	-237.6	-238.2	-215.7	-256.3	-236.4	-243.2	-272.6	-247.6	-253.7	-162.4	-147.1	-141.8	-114.8	-234.8	-250.2	-237.9	-208.5	-295.8	-367.7
-278.8	-228.1	-148.5	-3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-18.5	-121.5	-107.5	-84.3	-102.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	-79.2	-81.4	-56.2	-8.1	0	-20.6	-158.9
-192	-193.5	-182.9	-220.6	-209.5	-204	-183.5	-129.7	-115	-1.9	0	0	0	0	0	0	0	0	0	-71.6	-195.1	-184.1	-209.9	-205.9
-242	-212.9	-51.2	0	0	0	0	0	0	0	0	0	0	0	-0.6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4	-1.3	0	0	0	-0.3
0	0	0	0	-0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18.8	-24.5	-17.6	-20	-20.7	-18	-16.5	-20	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-23.8	-20.9	-20.2	-17.7	-11.9	0	0	0	0	0	0	-7.9	-7.1	-6	-4.6	0	0	0
0	0	0	0	0	0	0	-21	-44.8	-47.7	-47.2	-47.5	-35.7	-41.7	-163.9	-42.4	-40.6	-35.3	-34.7	-144.7	-32.8	-34	-27.3	-34.5
-25.5	-10.3	-35.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-15.7	-21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-21.5	-24.9	0	-26.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.3	-10.6	-14.7	-7.8	-5.4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-2.4	-9.1	-10.1	-9.3	-21.8	-15.3	-15.7	-5.8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.8	-9.8	-2.2	-38.6	-12.1
-46	-53	-42.2	-9.6	-54.2	-8.9	-2.1	-14.9	-12.1	-11.8	-8	-4.2	-0.8	-17.1	-24.9	0	0	0	-17.4	-33.2	0	0	0	0
